filename,#CodeChurnInFile,MaxSizeCodeChurn,AvgSizeCodeChurn,#Commits,#Contributors,#MinorContributors,#ContibutorExperience,#Hunks,#LinesAdded,MaxLinesAdded,AvgLinesAdded,#LinesRemoved,MaxLinesRemoved,AvgLinesRemoved,vulnerable
docs\releasenotes\2.0.22.rst,126,62,32,4,2,0,64.77,2.0,151,73,38,25,11,6,0
docs\releasenotes\2.0.25.rst,123,123,31,4,1,0,100.0,3.5,144,123,36,21,10,5,0
docs\releasenotes\2.0.5.rst,60,60,20,3,2,0,88.24,1,64,60,21,4,2,1,0
docs\releasenotes\2.0.7.rst,236,234,79,3,1,0,100.0,4,246,234,82,10,5,3,0
docs\releasenotes\2.0.8.rst,177,177,30,6,1,0,100.0,1.0,185,177,31,8,2,1,0
docs\releasenotes\2.0.9.rst,266,263,66,4,2,0,67.78,1.0,327,263,82,61,53,15,0
docs\releasenotes\2.0.rst,1916,1790,174,11,3,1,82.16,3,2127,1790,193,211,84,19,0
reviewboard\templates\admin\search_settings.html,40,39,20,2,1,0,100.0,1.0,40,39,20,0,0,0,0
reviewboard\static\lib\js\codemirror-5.26.min.js,15,15,15,1,1,0,100.0,1,15,15,15,0,0,0,0
docs\releasenotes\2.5.12.rst,33,33,33,1,1,0,100.0,1,33,33,33,0,0,0,0
docs\releasenotes\2.5.11.rst,190,190,95,2,1,0,100.0,1.0,191,190,96,1,1,0,0
reviewboard\templates\notifications\email_base.html,0,0,0,2,2,0,50.0,1.0,2,1,1,2,1,1,0
reviewboard\templates\notifications\new_user_email.html,32,32,8,4,4,0,72.73,2.0,38,32,10,6,2,2,0
reviewboard\templates\notifications\new_user_email.txt,9,8,3,3,3,0,61.54,1,11,8,4,2,2,1,0
reviewboard\static\rb\js\utils\keyBindingUtils.js,1,1,1,1,1,0,100.0,1,2,2,2,1,1,1,0
reviewboard\static\rb\js\utils\underscoreUtils.js,113,74,28,4,3,1,64.35,1.0,114,74,28,1,1,0,0
reviewboard\static\rb\js\views\textBasedCommentBlockView.js,33,33,33,1,1,0,100.0,7,48,48,48,15,15,15,0
reviewboard\cmdline\conf\errordocs\500.html.in,91,91,91,1,1,0,100.0,1,91,91,91,0,0,0,0
reviewboard\static\rb\images\500\zzz.png,0,0,0,1,,,,0,0,0,0,0,0,0,0
reviewboard\static\rb\images\500\zzz@2x.png,0,0,0,1,,,,0,0,0,0,0,0,0,0
reviewboard\templates\404.html,2,2,0,4,3,0,50.0,1.0,7,4,2,5,2,1,0
reviewboard\templates\admin\manual-updates\data-dir.html,93,78,19,5,3,0,62.22,6,114,78,23,21,9,4,0
reviewboard\templates\admin\manual-updates\ext-dir.html,39,34,8,5,2,0,83.05,2,49,34,10,10,4,2,0
reviewboard\templates\admin\manual-updates\install-patch.html,2,2,0,4,2,0,75.0,1.0,9,4,2,7,3,2,0
reviewboard\templates\admin\manual-updates\media-upload-dir.html,4,2,1,4,2,0,62.5,1.5,18,6,4,14,4,4,0
reviewboard\templates\admin\manual-updates\server-static-config.html,52,39,10,5,2,0,89.47,2,64,39,13,12,6,2,0
reviewboard\templates\admin\scmtools\repository\rbtools_setup.html,24,24,6,4,3,0,66.67,1.5,30,24,8,6,2,2,0
reviewboard\templates\diffviewer\diff_fragment_patch_error.html,34,34,17,2,1,0,100.0,1.0,35,34,18,1,1,0,0
reviewboard\static\rb\js\views\fileAttachmentRevisionLabelView.es6.js,197,95,39,5,4,1,33.68,4,244,95,49,47,31,9,0
docs\releasenotes\2.5.10.rst,146,146,73,2,1,0,100.0,1.0,147,146,74,1,1,0,0
docs\releasenotes\2.0.28.rst,112,112,56,2,1,0,100.0,1.0,113,112,56,1,1,0,0
reviewboard\scmtools\bzr\plugins\LICENSE,339,339,339,1,1,0,100.0,1,339,339,339,0,0,0,0
reviewboard\scmtools\bzr\plugins\README,3,3,3,1,1,0,100.0,1,3,3,3,0,0,0,0
reviewboard\scmtools\bzr\plugins\bzrlib\__init__.py,0,0,0,1,,,,0,0,0,0,0,0,0,0
reviewboard\scmtools\bzr\plugins\bzrlib\plugins\__init__.py,0,0,0,1,,,,0,0,0,0,0,0,0,0
reviewboard\scmtools\testdata\bzr_repo\.bzr\branch\last-revision,1,1,0,2,2,0,66.67,1.0,2,1,1,1,1,0,0
reviewboard\scmtools\testdata\bzr_repo\.bzr\repository\indices\aaa1467a4b9ef9735be95a4d48cdef55.cix,7,7,7,1,1,0,100.0,2,7,7,7,0,0,0,0
reviewboard\scmtools\testdata\bzr_repo\.bzr\repository\indices\aaa1467a4b9ef9735be95a4d48cdef55.iix,6,6,6,1,1,0,100.0,1,6,6,6,0,0,0,0
reviewboard\scmtools\testdata\bzr_repo\.bzr\repository\indices\aaa1467a4b9ef9735be95a4d48cdef55.rix,7,7,7,1,1,0,100.0,2,7,7,7,0,0,0,0
reviewboard\scmtools\testdata\bzr_repo\.bzr\repository\indices\aaa1467a4b9ef9735be95a4d48cdef55.six,5,5,5,1,1,0,100.0,1,5,5,5,0,0,0,0
reviewboard\scmtools\testdata\bzr_repo\.bzr\repository\indices\aaa1467a4b9ef9735be95a4d48cdef55.tix,0,0,0,1,,,,0,0,0,0,0,0,0,0
reviewboard\scmtools\testdata\bzr_repo\.bzr\repository\pack-names,6,6,3,2,2,1,100.0,0.5,6,6,3,0,0,0,0
reviewboard\scmtools\testdata\bzr_repo\.bzr\repository\packs\aaa1467a4b9ef9735be95a4d48cdef55.pack,0,0,0,1,,,,0,0,0,0,0,0,0,0
reviewboard\scmtools\testdata\bzr_repo\.bzr\repository\upload\.ignore,0,0,0,1,,,,0,0,0,0,0,0,0,0
docs\releasenotes\3.0-beta-1.rst,474,469,158,3,2,1,97.3,1,478,469,159,4,2,1,0
reviewboard\templates\reviews\reviewable_page_data.js,110,44,4,29,5,1,40.34,2,200,44,7,90,32,3,0
reviewboard\diffviewer\tests\__init__.py,0,0,0,2,,,,0.0,0,0,0,0,0,0,0
reviewboard\templates\notifications\password_changed.txt,17,17,17,1,1,0,100.0,1,17,17,17,0,0,0,0
reviewboard\diffviewer\tests.py,4423,1038,46,96,9,5,48.33,2.0,5939,1041,62,1516,296,16,0
reviewboard\static\rb\css\diffviewer.less,812,436,16,51,8,6,80.03,2,1132,436,22,320,57,6,0
reviewboard\diffviewer\testdata\move_detection\bug-4371-new.js,2678,2678,2678,1,1,0,100.0,1,2678,2678,2678,0,0,0,0
reviewboard\diffviewer\testdata\move_detection\bug-4371-old.js,2661,2661,2661,1,1,0,100.0,1,2661,2661,2661,0,0,0,0
README.rst2,1,1,1,1,1,0,100.0,1,1,1,1,0,0,0,0
docs\manual\webapi\2.0\resources\change-list.rst,2,6,0,9,4,0,62.5,1,9,6,1,7,2,1,0
docs\manual\webapi\2.0\resources\change.rst,1,5,0,9,4,0,60.0,1,8,5,1,7,2,1,0
docs\manual\webapi\2.0\resources\diff-file-attachment-list.rst,1,7,0,5,2,0,69.23,1,7,7,1,6,2,1,0
docs\manual\webapi\2.0\resources\diff-file-attachment.rst,0,6,0,5,2,0,66.67,1,6,6,1,6,2,1,0
docs\manual\webapi\2.0\resources\draft-file-attachment.rst,1,5,0,9,4,0,60.0,1,8,5,1,7,2,1,0
docs\manual\webapi\2.0\resources\file-attachment-comment-list.rst,2,6,0,9,4,0,62.5,1,9,6,1,7,2,1,0
docs\manual\webapi\2.0\resources\file-attachment.rst,1,5,0,9,4,0,60.0,1,8,5,1,7,2,1,0
docs\manual\webapi\2.0\resources\review-file-attachment-comment-list.rst,2,6,0,9,4,0,62.5,1,9,6,1,7,2,1,0
docs\manual\webapi\2.0\resources\review-file-attachment-comment.rst,1,5,0,9,4,0,60.0,1,8,5,1,7,2,1,0
docs\manual\webapi\2.0\resources\review-reply-file-attachment-comment-list.rst,2,6,0,9,4,0,62.5,1,9,6,1,7,2,1,0
docs\manual\webapi\2.0\resources\review-reply-file-attachment-comment.rst,1,5,0,9,4,0,60.0,1,8,5,1,7,2,1,0
docs\manual\webapi\2.0\resources\validate-diff.rst,1,6,0,7,2,0,76.47,1,9,6,1,8,3,1,0
docs\manual\webapi\2.0\resources\validation.rst,1,6,0,7,2,0,76.47,1,9,6,1,8,3,1,0
docs\manual\webapi\2.0\resources\api-token-list.rst,8,5,2,5,4,0,35.71,1,11,5,2,3,2,1,0
docs\manual\webapi\2.0\resources\api-token.rst,6,4,1,5,4,0,33.33,1,9,4,2,3,2,1,0
docs\manual\webapi\2.0\resources\default-reviewer-list.rst,3,5,0,8,4,0,52.94,1.0,10,5,1,7,2,1,0
docs\manual\webapi\2.0\resources\default-reviewer.rst,2,4,0,8,4,0,50.0,1.0,9,4,1,7,2,1,0
docs\manual\webapi\2.0\resources\draft-diff-list.rst,3,5,0,7,4,0,46.67,1,9,5,1,6,2,1,0
docs\manual\webapi\2.0\resources\draft-diff.rst,2,4,0,7,4,0,42.86,1,8,4,1,6,2,1,0
docs\manual\webapi\2.0\resources\draft-file-diff.rst,2,4,0,7,4,0,42.86,1,8,4,1,6,2,1,0
docs\manual\webapi\2.0\resources\draft-patched-file.rst,4,4,1,5,3,0,50.0,1,8,4,2,4,2,1,0
docs\manual\webapi\2.0\resources\hosting-service-account-list.rst,3,5,0,9,4,0,47.37,1,11,5,1,8,2,1,0
docs\manual\webapi\2.0\resources\hosting-service-account.rst,2,4,0,8,4,0,50.0,1.0,9,4,1,7,2,1,0
docs\manual\webapi\2.0\resources\hosting-service-list.rst,8,5,2,5,4,0,35.71,1,11,5,2,3,2,1,0
docs\manual\webapi\2.0\resources\hosting-service.rst,6,4,1,5,4,0,33.33,1,9,4,2,3,2,1,0
docs\manual\webapi\2.0\resources\remote-repository-list.rst,12,7,2,5,4,0,38.89,1,15,7,3,3,2,1,0
docs\manual\webapi\2.0\resources\remote-repository.rst,10,6,2,5,4,0,37.5,1,13,6,3,3,2,1,0
docs\manual\webapi\2.0\resources\repository-branches.rst,2,4,0,8,5,0,25.0,1.0,9,4,1,7,2,1,0
docs\manual\webapi\2.0\resources\repository-commits.rst,3,5,0,8,5,0,29.41,1.0,10,5,1,7,2,1,0
docs\manual\webapi\2.0\resources\web-hook-list.rst,3,5,2,2,2,0,71.43,1.0,5,5,2,2,2,1,0
docs\manual\webapi\2.0\resources\web-hook.rst,2,4,1,2,2,0,66.67,1.0,4,4,2,2,2,1,0
docs\releasenotes\2.5.9.rst,90,90,45,2,1,0,100.0,2.0,93,90,46,3,3,2,0
docs\releasenotes\2.0.27.rst,72,72,24,3,1,0,100.0,1,75,72,25,3,2,1,0
docs\releasenotes\2.5.8.rst,322,322,161,2,1,0,100.0,1.0,323,322,162,1,1,0,0
docs\releasenotes\2.0.26.rst,126,126,63,2,1,0,100.0,1.0,127,126,64,1,1,0,0
docs\manual\admin\configuration\repositories\assembla.rst,109,109,109,1,1,0,100.0,1,109,109,109,0,0,0,0
docs\manual\admin\configuration\repositories\codebasehq.rst,123,123,123,1,1,0,100.0,1,123,123,123,0,0,0,0
docs\manual\admin\configuration\repositories\fedorahosted.rst,99,99,99,1,1,0,100.0,1,99,99,99,0,0,0,0
docs\manual\admin\configuration\repositories\gitorious.rst,111,111,111,1,1,0,100.0,1,111,111,111,0,0,0,0
docs\manual\admin\configuration\repositories\images\beanstalk\integrations-nav.png,0,0,0,1,,,,0,0,0,0,0,0,0,0
docs\manual\admin\configuration\repositories\images\beanstalk\webhooks-classic.png,0,0,0,1,,,,0,0,0,0,0,0,0,0
docs\manual\admin\configuration\repositories\images\bitbucket\bitbucket-app-password-settings.png,0,0,0,1,,,,0,0,0,0,0,0,0,0
docs\manual\admin\configuration\repositories\images\bitbucket\bitbucket-app-passwords.png,0,0,0,1,,,,0,0,0,0,0,0,0,0
docs\manual\admin\configuration\repositories\images\bitbucket\hooks.png,0,0,0,1,,,,0,0,0,0,0,0,0,0
docs\manual\admin\configuration\repositories\images\github-enterprise\hooks.png,0,0,0,1,,,,0,0,0,0,0,0,0,0
docs\manual\admin\configuration\repositories\images\github\github-access-policy-nav.png,0,0,0,1,,,,0,0,0,0,0,0,0,0
docs\manual\admin\configuration\repositories\images\github\github-access-policy-status.png,0,0,0,1,,,,0,0,0,0,0,0,0,0
docs\manual\admin\configuration\repositories\images\github\github-authorized-apps-list.png,0,0,0,1,,,,0,0,0,0,0,0,0,0
docs\manual\admin\configuration\repositories\images\github\github-grant-access.png,0,0,0,1,,,,0,0,0,0,0,0,0,0
docs\manual\admin\configuration\repositories\images\github\github-request-access.png,0,0,0,1,,,,0,0,0,0,0,0,0,0
docs\manual\admin\configuration\repositories\images\github\github-user-settings.png,0,0,0,1,,,,0,0,0,0,0,0,0,0
docs\manual\admin\configuration\repositories\images\github\hooks.png,0,0,0,1,,,,0,0,0,0,0,0,0,0
docs\manual\admin\configuration\repositories\sourceforge.rst,103,103,103,1,1,0,100.0,1,103,103,103,0,0,0,0
docs\manual\admin\configuration\repositories\visualstudio.rst,110,110,110,1,1,0,100.0,1,110,110,110,0,0,0,0
docs\manual\admin\configuration\index.rst,0,1,0,7,3,0,81.25,1,8,4,1,8,3,1,0
docs\manual\admin\configuration\repositories\cvs.rst,166,166,166,1,1,0,100.0,1,166,166,166,0,0,0,0
reviewboard\accounts\fixtures\test_users.json,-626,924,-57,11,4,3,97.22,3,1252,925,114,1878,813,171,0
docs\codebase\conf.py,18,9,2,8,5,1,38.04,2.0,55,14,7,37,14,5,0
docs\codebase\contents.rst,-5,0,-2,3,2,0,81.82,1,3,3,1,8,6,3,0
docs\codebase\getting-started.rst,61,29,3,21,11,6,41.78,2,277,44,13,216,51,10,0
docs\codebase\unit-tests\running-tests.rst,240,221,48,5,4,2,88.4,1,245,221,49,5,2,1,0
reviewboard\templates\hostingsvcs\gitlab\url_widget.html,44,44,44,1,1,0,100.0,1,44,44,44,0,0,0,0
reviewboard\templates\diffviewer\diff_fragment_error_base.html,44,44,44,1,1,0,100.0,1,44,44,44,0,0,0,0
reviewboard\static\rb\js\models\dummyReviewableModel.es6.js,12,6,4,3,2,0,62.5,1,14,6,5,2,2,1,0
reviewboard\static\rb\js\views\fileAttachmentReviewableView.es6.js,6,6,3,2,2,0,60.0,1.5,8,6,4,2,2,1,0
reviewboard\static\rb\js\views\markdownReviewableView.es6.js,6,6,3,2,2,0,60.0,1.5,8,6,4,2,2,1,0
reviewboard\static\rb\js\diffviewer\views\diffCommentBlockView.es6.js,20,20,20,1,1,0,100.0,1,20,20,20,0,0,0,0
reviewboard\static\rb\js\views\textBasedCommentBlockView.es6.js,150,64,38,4,3,0,41.01,6.0,214,89,54,64,38,16,0
docs\manual\webapi\2.0\resources\status-update.rst,2,2,2,1,1,0,100.0,1,2,2,2,0,0,0,0
docs\manual\extending\extensions\file-layout.rst,131,127,66,2,2,0,51.0,12.0,190,127,95,59,59,30,0
docs\manual\extending\extensions\hooks\signal-hook.rst,35,38,18,2,2,0,77.55,1.5,42,38,21,7,7,4,0
docs\manual\extending\extensions\index.rst,5,11,0,10,3,0,51.28,1.0,22,11,2,17,16,2,0
docs\manual\extending\extensions\overview.rst,15,429,1,13,3,1,67.39,1,860,429,66,845,608,65,0
docs\releasenotes\2.5-beta-1.rst,486,485,162,3,1,0,100.0,1,502,485,167,16,15,5,0
docs\releasenotes\2.5-beta-2.rst,197,194,66,3,2,0,88.58,2,208,194,69,11,10,4,0
docs\releasenotes\2.5-rc-1.rst,188,186,63,3,1,0,100.0,1,198,186,66,10,9,3,0
docs\releasenotes\2.5.3.rst,180,138,60,3,2,0,58.47,2,208,138,69,28,21,9,0
docs\releasenotes\2.5.4.rst,190,190,63,3,1,0,100.0,1,195,190,65,5,4,2,0
docs\releasenotes\2.5.5.rst,104,104,35,3,1,0,100.0,1,108,104,36,4,3,1,0
docs\releasenotes\2.5.7.rst,517,517,172,3,1,0,100.0,1,532,517,177,15,14,5,0
docs\releasenotes\2.5.rst,858,787,286,3,2,0,83.72,14,899,787,300,41,40,14,0
reviewboard\static\lib\js\underscore-1.8.3.min.map,1,1,0,2,1,0,100.0,0.5,1,1,0,0,0,0,0
docs\manual\extending\extensions\hooks\email-hook.rst,68,68,23,3,2,0,62.96,4,88,68,29,20,10,7,0
docs\manual\extending\extensions\hooks\review-published-email-hook.rst,36,36,12,3,2,0,90.0,1,38,36,13,2,1,1,0
docs\manual\extending\extensions\hooks\review-reply-published-email-hook.rst,36,36,12,3,2,0,90.0,1,38,36,13,2,1,1,0
docs\manual\extending\extensions\hooks\review-request-closed-email-hook.rst,45,45,15,3,2,0,91.84,1,47,45,16,2,1,1,0
docs\manual\extending\extensions\hooks\review-request-published-email-hook.rst,36,36,12,3,2,0,90.0,1,38,36,13,2,1,1,0
reviewboard\features\__init__.py,0,0,0,1,,,,0,0,0,0,0,0,0,0
reviewboard\static\lib\js\retina.js,169,169,56,3,2,1,98.86,1,172,169,57,3,2,1,0
reviewboard\scmtools\bzr.py,60,40,4,17,6,4,51.97,2,106,40,6,46,10,3,0
reviewboard\templates\admin\authentication_settings.html,22,27,2,9,2,0,66.67,1,38,28,4,16,3,2,0
reviewboard\static\rb\css\pages\image-review-ui.less,104,84,26,4,3,1,83.05,1.5,111,90,28,7,6,2,0
reviewboard\static\rb\js\models\imageReviewableModel.es6.js,22,22,22,1,1,0,100.0,1,22,22,22,0,0,0,0
reviewboard\static\rb\js\views\regionCommentBlockView.es6.js,337,321,112,3,2,1,99.45,1,349,321,116,12,11,4,0
reviewboard\static\rb\js\views\imageReviewableView.js,0,0,0,1,1,0,100.0,7,7,7,7,7,7,7,0
reviewboard\integrations\tests\__init__.py,0,0,0,1,,,,0,0,0,0,0,0,0,0
reviewboard\reviews\tests\__init__.py,0,0,0,2,,,,0.0,0,0,0,0,0,0,0
reviewboard\static\rb\js\accountPrefsPage\views\joinedGroupsView.js,15,15,8,2,1,0,100.0,2.0,29,15,14,14,14,7,0
reviewboard\static\rb\css\ie_hacks.css,0,0,0,3,2,1,100.0,1,2,1,1,2,1,1,0
reviewboard\static\rb\images\fish-trophy.png,0,0,0,2,,,,0.0,0,0,0,0,0,0,0
reviewboard\static\rb\images\trophies\fish.png,0,0,0,1,,,,0,0,0,0,0,0,0,0
reviewboard\static\rb\images\trophies\fish@2x.png,0,0,0,1,,,,0,0,0,0,0,0,0,0
reviewboard\static\rb\images\trophies\sparkly.png,0,0,0,1,,,,0,0,0,0,0,0,0,0
reviewboard\static\rb\images\trophies\sparkly@2x.png,0,0,0,1,,,,0,0,0,0,0,0,0,0
reviewboard\static\rb\images\trophy.png,0,0,0,2,,,,0.0,0,0,0,0,0,0,0
reviewboard\templates\reviews\trophy_box.html,4,4,0,9,4,0,39.13,2,48,11,5,44,11,5,0
reviewboard\templates\admin\permission_denied.html,10,10,10,1,1,0,100.0,1,10,10,10,0,0,0,0
reviewboard\scmtools\testdata\git_binary_image_modified.diff,3,3,2,2,2,0,57.14,1.5,5,3,2,2,2,1,0
reviewboard\scmtools\testdata\git_binary_image_new.diff,4,4,2,2,2,0,50.0,1.5,6,4,3,2,2,1,0
reviewboard\static\rb\js\views\reviewBoxListView.es6.js,162,162,81,2,1,0,100.0,2.0,167,162,84,5,5,2,0
reviewboard\static\rb\js\views\tests\reviewBoxListViewTests.js,147,93,24,6,2,1,96.36,1.0,156,93,26,9,4,2,0
reviewboard\htdocs\media\10854188_291516057725053_7460375966763285299_o.jpg,0,0,0,1,,,,0,0,0,0,0,0,0,0
reviewboard\htdocs\media\1420843716467.png,0,0,0,1,,,,0,0,0,0,0,0,0,0
reviewboard\search\search_backends\__init__.py,0,0,0,1,,,,0,0,0,0,0,0,0,0
reviewboard\templates\reviews\action.html,3,4,1,3,3,0,44.44,1,6,4,2,3,2,1,0
reviewboard\static\lib\js\README.selectize,4,4,2,2,1,0,100.0,1.0,6,4,3,2,2,1,0
reviewboard\scmtools\tests.py,3192,221,29,110,15,11,37.44,2.0,4618,290,42,1426,236,13,0
docs\codebase\docs\writing-codebase-docs.rst,815,815,408,2,1,0,100.0,5.0,824,815,412,9,9,4,0
reviewboard\avatars\templatetags\tests.py,126,128,63,2,1,0,100.0,2.5,139,128,70,13,13,6,0
docs\manual\extending\extensions\hooks\comment-detail-display-hook.rst,45,47,11,4,2,0,94.34,1.0,49,47,12,4,3,1,0
reviewboard\search\search_engines.py,11,11,11,1,1,0,100.0,1,11,11,11,0,0,0,0
reviewboard\static\lib\css\selectize.default-0.12.1.css,387,387,387,1,1,0,100.0,1,387,387,387,0,0,0,0
reviewboard\static\lib\js\selectize-0.12.1.js,3667,3667,3667,1,1,0,100.0,1,3667,3667,3667,0,0,0,0
reviewboard\static\rb\css\mixins\gradients.less,187,136,47,4,4,1,37.26,2.5,276,136,69,89,85,22,0
reviewboard\static\rb\css\pages\text-review-ui.less,49,23,10,5,2,0,90.55,4,88,49,18,39,26,8,0
reviewboard\static\rb\js\models\fileAttachmentReviewableModel.js,37,24,4,10,5,0,55.42,2.0,60,24,6,23,7,2,0
docs\releasenotes\2.5.6.1.rst,19,19,19,1,1,0,100.0,1,19,19,19,0,0,0,0
docs\releasenotes\2.5.6.rst,95,95,95,1,1,0,100.0,1,95,95,95,0,0,0,0
docs\releasenotes\2.0.24.rst,110,110,110,1,1,0,100.0,1,110,110,110,0,0,0,0
docs\manual\webapi\2.0\resources\review-general-comment-list.rst,3,3,3,1,1,0,100.0,1,3,3,3,0,0,0,0
docs\manual\webapi\2.0\resources\review-general-comment.rst,2,2,2,1,1,0,100.0,1,2,2,2,0,0,0,0
docs\manual\webapi\2.0\resources\review-reply-general-comment-list.rst,3,3,3,1,1,0,100.0,1,3,3,3,0,0,0,0
docs\manual\webapi\2.0\resources\review-reply-general-comment.rst,2,2,2,1,1,0,100.0,1,2,2,2,0,0,0,0
reviewboard\static\rb\css\ui\dnd-uploader.less,4,4,1,3,1,0,100.0,1,15,13,5,11,9,4,0
reviewboard\static\rb\js\ui\views\infoboxView.es6.js,141,127,70,2,1,0,100.0,2.5,147,127,74,6,6,3,0
docs\manual\docs.db,0,0,0,31,,,,0,0,0,0,0,0,0,0
reviewboard\static\rb\js\resources\models\diffModel.es6.js,58,24,5,11,4,0,55.62,1,109,24,10,51,19,5,0
reviewboard\static\rb\js\resources\models\fileAttachmentModel.es6.js,74,72,37,2,1,0,100.0,1.0,84,72,42,10,10,5,0
reviewboard\static\rb\js\resources\models\fileDiffModel.es6.js,46,44,23,2,1,0,100.0,1.0,51,44,26,5,5,2,0
reviewboard\static\rb\js\resources\models\repositoryBranchModel.es6.js,63,61,32,2,1,0,100.0,1.0,68,61,34,5,5,2,0
reviewboard\static\rb\js\resources\models\repositoryCommitModel.es6.js,98,96,49,2,1,0,100.0,1.0,107,96,54,9,9,4,0
reviewboard\static\rb\js\resources\models\screenshotModel.es6.js,45,43,22,2,1,0,100.0,1.0,50,43,25,5,5,2,0
reviewboard\static\rb\js\resources\models\baseCommentReplyModel.es6.js,126,73,10,13,4,0,30.12,2,229,73,18,103,33,8,0
reviewboard\static\rb\js\resources\models\defaultReviewerModel.es6.js,48,52,12,4,4,0,43.33,1.5,84,52,21,36,20,9,0
reviewboard\static\rb\js\resources\models\diffCommentReplyModel.es6.js,9,9,3,3,2,0,81.82,1,10,9,3,1,1,0,0
reviewboard\static\rb\js\resources\models\draftFileAttachmentModel.es6.js,6,6,3,2,2,0,75.0,1.0,7,6,4,1,1,0,0
reviewboard\static\rb\js\resources\models\fileAttachmentCommentModel.es6.js,131,131,131,1,1,0,100.0,1,131,131,131,0,0,0,0
reviewboard\static\rb\js\resources\models\fileAttachmentCommentReplyModel.es6.js,9,9,3,3,2,0,81.82,1,10,9,3,1,1,0,0
reviewboard\static\rb\js\resources\models\generalCommentModel.es6.js,10,11,5,2,2,0,78.57,1.5,12,11,6,2,2,1,0
reviewboard\static\rb\js\resources\models\generalCommentReplyModel.es6.js,9,9,4,2,2,0,81.82,1.0,10,9,5,1,1,0,0
reviewboard\static\rb\js\resources\models\screenshotCommentModel.es6.js,135,135,135,1,1,0,100.0,1,135,135,135,0,0,0,0
reviewboard\static\rb\js\resources\models\screenshotCommentReplyModel.es6.js,9,9,3,3,2,0,81.82,1,10,9,3,1,1,0,0
reviewboard\static\rb\js\resources\utils\serializers.es6.js,21,21,10,2,2,0,67.74,3.0,26,21,13,5,5,2,0
reviewboard\static\lib\js\moment-2.12.0.js,3688,3688,3688,1,1,0,100.0,1,3688,3688,3688,0,0,0,0
reviewboard\static\lib\js\moment-timezone-0.5.2.js,1192,1192,1192,1,1,0,100.0,1,1192,1192,1192,0,0,0,0
docs\releasenotes\2.0.23.rst,167,151,56,3,1,0,100.0,1,168,151,56,1,1,0,0
reviewboard\static\rb\css\admin-dashboard.less,604,372,36,17,6,2,59.23,3,746,372,44,142,92,8,0
reviewboard\static\rb\js\views\regionCommentBlockView.js,370,271,46,8,4,1,38.51,5.5,681,280,85,311,148,39,0
reviewboard\static\lib\js\jasmine-2.4.1.js,3454,3454,1727,2,1,0,100.0,0.5,3454,3454,1727,0,0,0,0
reviewboard\static\lib\js\jasmine-html-2.4.1.js,473,473,236,2,1,0,100.0,0.5,473,473,236,0,0,0,0
reviewboard\static\rb\js\ui\managers\notificationManagerModel.js,123,123,123,1,1,0,100.0,1,123,123,123,0,0,0,0
reviewboard\static\rb\js\ui\managers\tests\notificationManagerModelTests.js,44,44,44,1,1,0,100.0,1,44,44,44,0,0,0,0
reviewboard\static\rb\js\resources\collections\repositoryBranchesCollection.es6.js,21,21,21,1,1,0,100.0,1,21,21,21,0,0,0,0
reviewboard\static\rb\js\configForms\models\resourceListItemModel.es6.js,183,91,46,4,3,0,37.45,1.0,213,91,53,30,29,8,0
reviewboard\static\rb\js\collections\filteredCollection.es6.js,115,83,58,2,2,0,55.7,8.0,132,83,66,17,17,8,0
contrib\tools\generate_extension.py,240,249,34,7,3,0,84.69,2,267,249,38,27,14,4,0
reviewboard\static\rb\js\utils\mathUtils.es6.js,22,22,22,1,1,0,100.0,1,22,22,22,0,0,0,0
reviewboard\static\rb\js\utils\textUtils.es6.js,53,53,53,1,1,0,100.0,1,53,53,53,0,0,0,0
reviewboard\static\rb\js\utils\textUtils.js,33,61,2,21,4,1,35.61,2,185,61,9,152,37,7,0
reviewboard\static\rb\js\utils\apiUtils.js,-651,334,-9,74,9,6,74.36,3.0,2212,343,30,2863,510,39,0
docs\codebase\faq.rst,52,52,52,1,1,0,100.0,1,52,52,52,0,0,0,0
reviewboard\templates\js\extension_tests.html,14,14,14,1,1,0,100.0,1,14,14,14,0,0,0,0
reviewboard\templates\js\tests.html,7,41,0,22,4,1,49.03,1.0,132,41,6,125,74,6,0
reviewboard\static\lib\js\babel-polyfill-6.5.0.js,4415,4415,4415,1,1,0,100.0,1,4415,4415,4415,0,0,0,0
contrib\internal\conf\settings_local.py,18,16,4,5,3,0,40.0,1,29,16,6,11,9,2,0
reviewboard\templates\admin\diffviewer\filediff\change_form.html,14,7,5,3,2,0,77.78,1,16,7,5,2,2,1,0
reviewboard\templates\admin\notifications\webhooktarget\change_form.html,32,16,11,3,3,0,44.44,1,34,16,11,2,2,1,0
reviewboard\templates\search\_user.html,30,31,10,3,2,0,83.33,2,36,31,12,6,4,2,0
reviewboard\static\rb\js\resources\collections\tests\repositoryCommitsCollectionTests.js,78,76,20,4,2,0,90.7,1.0,82,76,20,4,2,1,0
reviewboard\static\rb\js\views\tests\diffFragmentQueueViewTests.js,43,43,6,7,4,1,81.82,1,49,43,7,6,1,1,0
reviewboard\avatars\templatetags\__init__.py,0,0,0,1,,,,0,0,0,0,0,0,0,0
docs\releasenotes\1.7.29.rst,82,38,27,3,2,0,67.86,1,83,38,28,1,1,0,0
docs\codebase\custom-forks.rst,-5,2,-1,8,4,2,68.66,2.0,31,9,4,36,9,4,0
